datetime,symbol,open,high,low,close,volume
2020-12-21 03:00:00,HOSE:VNM,110400.0,111400.0,108000.0,109000.0,11822143.0
2020-12-28 03:00:00,HOSE:VNM,109100.0,110200.0,108300.0,108800.0,7185010.0
2021-01-04 03:00:00,HOSE:VNM,109700.0,112900.0,108400.0,112000.0,15849054.0
2021-01-11 03:00:00,HOSE:VNM,112500.0,117200.0,112500.0,113900.0,15864000.0
2021-01-18 03:00:00,HOSE:VNM,114200.0,115100.0,106000.0,108700.0,16640372.0
2021-01-25 03:00:00,HOSE:VNM,108900.0,109700.0,96000.0,102800.0,17954622.0
2021-02-01 03:00:00,HOSE:VNM,103000.0,110000.0,102000.0,109600.0,16846900.0
2021-02-08 03:00:00,HOSE:VNM,109600.0,109600.0,103800.0,108000.0,8857700.0
2021-02-17 03:00:00,HOSE:VNM,108000.0,109000.0,107100.0,108000.0,9292800.0
2021-02-22 03:00:00,HOSE:VNM,107400.0,108000.0,103400.0,104800.0,18594240.0
2021-03-01 03:00:00,HOSE:VNM,105500.0,106500.0,101700.0,103000.0,15618267.0
2021-03-08 03:00:00,HOSE:VNM,103400.0,103800.0,99800.0,102200.0,15945294.0
2021-03-15 03:00:00,HOSE:VNM,102800.0,103000.0,100100.0,101700.0,16909600.0
2021-03-22 03:00:00,HOSE:VNM,101700.0,101800.0,96600.0,97400.0,18533240.0
2021-03-29 04:00:00,HOSE:VNM,98100.0,104000.0,97800.0,102700.0,20371000.0
2021-04-05 04:00:00,HOSE:VNM,104500.0,104500.0,99200.0,99800.0,16545800.0
2021-04-12 04:00:00,HOSE:VNM,100000.0,101700.0,96400.0,96900.0,21532000.0
2021-04-19 04:00:00,HOSE:VNM,96900.0,101000.0,95100.0,99500.0,21106298.0
2021-04-26 04:00:00,HOSE:VNM,97000.0,99000.0,91500.0,93500.0,24797214.0
2021-05-04 04:00:00,HOSE:VNM,93000.0,93000.0,86800.0,87000.0,23933656.0
2021-05-10 04:00:00,HOSE:VNM,87000.0,94500.0,86100.0,89500.0,23677400.0
2021-05-17 04:00:00,HOSE:VNM,89500.0,90800.0,86800.0,89200.0,20131427.0
2021-05-24 04:00:00,HOSE:VNM,90000.0,91900.0,89300.0,91100.0,17890400.0
2021-05-31 04:00:00,HOSE:VNM,91800.0,92000.0,89000.0,89500.0,17701891.0
2021-06-07 04:00:00,HOSE:VNM,89500.0,93600.0,88000.0,92000.0,22885700.0
2021-06-14 04:00:00,HOSE:VNM,92500.0,93500.0,90800.0,92100.0,22623394.0
2021-06-21 04:00:00,HOSE:VNM,92000.0,92100.0,88300.0,89700.0,17173524.0
2021-06-28 04:00:00,HOSE:VNM,90000.0,91700.0,89000.0,90100.0,15364180.0
2021-07-05 04:00:00,HOSE:VNM,90100.0,90400.0,86600.0,87000.0,17155500.0
2021-07-12 04:00:00,HOSE:VNM,87500.0,88000.0,84200.0,85900.0,16869300.0
2021-07-19 04:00:00,HOSE:VNM,84400.0,89800.0,84000.0,88400.0,15199200.0
2021-07-26 04:00:00,HOSE:VNM,88000.0,89500.0,85900.0,86100.0,13860600.0
2021-08-02 04:00:00,HOSE:VNM,86200.0,88400.0,86000.0,87200.0,16489200.0
2021-08-09 04:00:00,HOSE:VNM,87200.0,91500.0,87000.0,89900.0,23104040.0
2021-08-16 04:00:00,HOSE:VNM,89900.0,90900.0,87000.0,87800.0,18286100.0
2021-08-23 04:00:00,HOSE:VNM,87700.0,87800.0,85700.0,87000.0,16596100.0
2021-08-30 04:00:00,HOSE:VNM,87100.0,88800.0,87000.0,88100.0,12067664.0
2021-09-06 04:00:00,HOSE:VNM,88300.0,88800.0,85000.0,86500.0,19129900.0
2021-09-13 04:00:00,HOSE:VNM,86500.0,88400.0,85900.0,86500.0,18649800.0
2021-09-20 04:00:00,HOSE:VNM,87600.0,92400.0,87300.0,90700.0,27435800.0
2021-09-27 04:00:00,HOSE:VNM,90600.0,91400.0,88000.0,89800.0,21695035.0
2021-10-04 04:00:00,HOSE:VNM,90500.0,91100.0,88700.0,89600.0,13904100.0
2021-10-11 04:00:00,HOSE:VNM,90000.0,91300.0,89500.0,90000.0,16452400.0
