datetime,symbol,open,high,low,close,volume
2023-12-26 15:30:00,NYSE:PG,145.09,146.96,144.97,146.54,18528351.0
2024-01-02 15:30:00,NYSE:PG,146.36,149.41,146.31,147.42,27297898.0
2024-01-08 15:30:00,NYSE:PG,147.91,151.3,147.65,150.6,38977638.0
2024-01-16 15:30:00,NYSE:PG,150.15,151.5,146.92,147.57,29035899.0
2024-01-22 15:30:00,NYSE:PG,146.97,156.4,146.28,156.14,60487635.0
2024-01-29 15:30:00,NYSE:PG,156.68,159.6,155.395,158.09,41191414.0
2024-02-05 15:30:00,NYSE:PG,158.17,159.83,156.96,157.42,32427150.0
2024-02-12 15:30:00,NYSE:PG,157.36,158.97,154.91,157.51,30123395.0
2024-02-20 15:30:00,NYSE:PG,158.7,161.74,158.13,161.03,25849346.0
2024-02-26 15:30:00,NYSE:PG,161.025,161.17,157.61,158.85,25371386.0
2024-03-04 15:30:00,NYSE:PG,157.74,161.245,157.67,160.35,23593225.0
2024-03-11 14:30:00,NYSE:PG,161.34,162.73,160.3033,161.38,31615744.0
2024-03-18 14:30:00,NYSE:PG,161.48,162.72,161.0,161.66,28709905.0
2024-03-25 14:30:00,NYSE:PG,161.17,163.14,159.73,162.25,26779824.0
2024-04-01 15:30:00,NYSE:PG,161.78,162.07,154.69,156.1,34267923.0
2024-04-08 15:30:00,NYSE:PG,155.97,157.6,154.74,155.33,32856011.0
2024-04-15 15:30:00,NYSE:PG,156.42,158.175,153.52,158.14,38332636.0
2024-04-22 15:30:00,NYSE:PG,158.43,164.32,157.2525,161.29,36605544.0
2024-04-29 15:30:00,NYSE:PG,161.17,164.71,160.41,164.46,31500598.0
2024-05-06 15:30:00,NYSE:PG,164.78,167.36,163.2629,166.85,26035663.0
2024-05-13 15:30:00,NYSE:PG,166.85,168.34,163.95,167.64,28332748.0
2024-05-20 15:30:00,NYSE:PG,167.55,168.535,165.15,165.33,22038503.0
2024-05-28 15:30:00,NYSE:PG,164.49,164.77,161.42,164.54,25924674.0
2024-06-03 15:30:00,NYSE:PG,163.93,168.97,163.63,167.06,28209221.0
2024-06-10 15:30:00,NYSE:PG,166.78,167.715,164.2209,166.79,22129991.0
2024-06-17 15:30:00,NYSE:PG,165.85,168.88,165.4,168.26,35038006.0
2024-06-24 15:30:00,NYSE:PG,168.76,169.41,164.58,164.92,35313625.0
2024-07-01 15:30:00,NYSE:PG,165.59,166.21,161.71,165.21,22577567.0
2024-07-08 15:30:00,NYSE:PG,165.95,167.64,164.78,166.61,25092437.0
2024-07-15 15:30:00,NYSE:PG,166.47,170.92,164.46,167.96,32636589.0
2024-07-22 15:30:00,NYSE:PG,167.93,170.085,165.575,169.11,30073499.0
2024-07-29 15:30:00,NYSE:PG,168.85,170.5399,158.04,170.08,56636726.0
2024-08-05 15:30:00,NYSE:PG,170.88,171.72,166.67,170.54,37943501.0
2024-08-12 15:30:00,NYSE:PG,169.4,169.68,165.82,167.89,31587335.0
2024-08-19 15:30:00,NYSE:PG,168.18,171.89,168.11,169.17,21349590.0
2024-08-26 15:30:00,NYSE:PG,168.695,171.88,168.58,171.54,28288874.0
2024-09-03 15:30:00,NYSE:PG,171.03,177.04,170.99,175.59,29466493.0
2024-09-09 15:30:00,NYSE:PG,175.54,177.94,172.44,174.08,28432426.0
2024-09-16 15:30:00,NYSE:PG,174.71,177.31,170.38,174.22,54091944.0
2024-09-23 15:30:00,NYSE:PG,174.01,175.185,171.36,173.55,34161109.0
2024-09-30 15:30:00,NYSE:PG,173.73,174.0,168.26,168.88,30438384.0
2024-10-07 15:30:00,NYSE:PG,169.16,171.41,166.27,171.09,36525840.0
2024-10-14 15:30:00,NYSE:PG,171.02,174.905,168.46,171.28,34616595.0
2024-10-21 15:30:00,NYSE:PG,170.975,171.48,168.041,168.22,28611155.0
2024-10-28 14:30:00,NYSE:PG,169.28,169.66,164.985,165.1,28465095.0
2024-11-04 15:30:00,NYSE:PG,165.72,167.75,159.81,167.71,37564758.0
2024-11-11 15:30:00,NYSE:PG,167.0,170.57,165.57,169.54,35668481.0
2024-11-18 15:30:00,NYSE:PG,169.11,177.4,168.8301,176.28,36296185.0
2024-11-25 15:30:00,NYSE:PG,177.48,180.43,176.904,179.26,34980558.0
2024-12-02 15:30:00,NYSE:PG,179.12,180.16,173.46,173.82,31442641.0
2024-12-09 15:30:00,NYSE:PG,173.635,173.76,169.93,171.06,26579230.0
2024-12-16 15:30:00,NYSE:PG,171.445,172.78,167.35,168.06,50114667.0
2024-12-23 15:30:00,NYSE:PG,168.06,170.76,166.36,169.53,17442247.0
2024-12-30 15:30:00,NYSE:PG,168.665,168.98,164.25,165.13,18970982.0
