datetime,symbol,open,high,low,close,volume
2024-12-30 03:00:00,HOSE:REE,67500.0,68100.0,65000.0,65400.0,1815600.0
2025-01-06 03:00:00,HOSE:REE,65400.0,65700.0,63700.0,64300.0,2233200.0
2025-01-13 03:00:00,HOSE:REE,64300.0,66900.0,63800.0,66700.0,1711100.0
2025-01-20 03:00:00,HOSE:REE,66700.0,67000.0,65000.0,65000.0,2609000.0
2025-02-03 03:00:00,HOSE:REE,65200.0,67400.0,64600.0,66800.0,2123900.0
2025-02-10 03:00:00,HOSE:REE,66900.0,68400.0,66400.0,67500.0,3224400.0
2025-02-17 03:00:00,HOSE:REE,67400.0,73500.0,66600.0,72000.0,6107400.0
2025-02-24 03:00:00,HOSE:REE,71800.0,76000.0,71400.0,72400.0,6109500.0
2025-03-03 03:00:00,HOSE:REE,72900.0,74800.0,71600.0,73300.0,4053200.0
2025-03-10 03:00:00,HOSE:REE,73600.0,75700.0,70600.0,70900.0,5327700.0
2025-03-17 03:00:00,HOSE:REE,70900.0,72500.0,69600.0,71500.0,3368500.0
2025-03-24 03:00:00,HOSE:REE,71500.0,73500.0,70500.0,70900.0,3332000.0
2025-03-31 04:00:00,HOSE:REE,70500.0,72200.0,61500.0,65800.0,5809600.0
2025-04-08 04:00:00,HOSE:REE,62000.0,67700.0,57100.0,67500.0,5761971.0
2025-04-14 04:00:00,HOSE:REE,68000.0,68000.0,64100.0,65500.0,3226000.0
2025-04-21 04:00:00,HOSE:REE,65700.0,69900.0,63600.0,69900.0,4889800.0
2025-04-28 04:00:00,HOSE:REE,69900.0,69900.0,68500.0,68500.0,671000.0
2025-05-05 04:00:00,HOSE:REE,69300.0,71100.0,68000.0,68700.0,2869306.0
2025-05-12 04:00:00,HOSE:REE,69300.0,72100.0,68500.0,71000.0,4664063.0
2025-05-19 04:00:00,HOSE:REE,70700.0,73300.0,69800.0,70400.0,3672673.0
2025-05-26 04:00:00,HOSE:REE,71200.0,74000.0,69000.0,71700.0,3956341.0
2025-06-02 04:00:00,HOSE:REE,71700.0,77300.0,70700.0,77300.0,4775901.0
