datetime,symbol,open,high,low,close,volume
2021-01-04 15:30:00,NYSE:XOM,41.45,45.82,41.0,45.46,166440638.0
2021-01-11 15:30:00,NYSE:XOM,45.04,51.08,44.75,47.89,182092260.0
2021-01-19 15:30:00,NYSE:XOM,48.45,49.74,46.64,47.43,99598427.0
2021-01-25 15:30:00,NYSE:XOM,46.9,47.86,44.51,44.84,146711295.0
2021-02-01 15:30:00,NYSE:XOM,45.58,50.12,44.29,49.95,145072471.0
2021-02-08 15:30:00,NYSE:XOM,50.92,52.36,48.78,50.52,138428334.0
2021-02-16 15:30:00,NYSE:XOM,51.96,53.2695,51.62,52.37,96847168.0
2021-02-22 15:30:00,NYSE:XOM,52.59,57.245,52.59,54.37,163653614.0
2021-03-01 15:30:00,NYSE:XOM,56.47,61.05,55.88,60.93,206227193.0
2021-03-08 15:30:00,NYSE:XOM,61.58,62.55,59.47,61.97,150604910.0
2021-03-15 14:30:00,NYSE:XOM,61.49,61.855,55.8101,56.49,210526027.0
2021-03-22 14:30:00,NYSE:XOM,56.5,57.78,54.45,57.71,158312542.0
2021-03-29 15:30:00,NYSE:XOM,57.34,57.82,55.8,57.39,88328754.0
2021-04-05 15:30:00,NYSE:XOM,57.3,57.5399,55.32,55.87,106596111.0
2021-04-12 15:30:00,NYSE:XOM,56.755,58.01,55.09,56.66,113662803.0
2021-04-19 15:30:00,NYSE:XOM,56.75,57.14,54.3,55.57,96472510.0
2021-04-26 15:30:00,NYSE:XOM,55.47,59.48,55.44,57.24,117928885.0
2021-05-03 15:30:00,NYSE:XOM,57.98,62.47,57.74,62.43,136005378.0
2021-05-10 15:30:00,NYSE:XOM,63.24,64.02,58.75,60.77,145950441.0
2021-05-17 15:30:00,NYSE:XOM,60.54,62.3,58.24,58.92,120828294.0
2021-05-24 15:30:00,NYSE:XOM,59.08,59.8,57.9,58.37,118521104.0
2021-06-01 15:30:00,NYSE:XOM,59.45,61.7,59.45,61.45,92153074.0
2021-06-07 15:30:00,NYSE:XOM,61.33,63.975,60.67,62.17,118684793.0
2021-06-14 15:30:00,NYSE:XOM,62.3,64.8,60.24,60.4,140600071.0
2021-06-21 15:30:00,NYSE:XOM,60.93,64.925,60.9,64.66,116994112.0
2021-06-28 15:30:00,NYSE:XOM,64.56,64.56,62.421,63.17,95124589.0
2021-07-06 15:30:00,NYSE:XOM,62.75,62.76,59.31,61.23,82804107.0
2021-07-12 15:30:00,NYSE:XOM,60.42,61.73,57.15,57.32,103430966.0
2021-07-19 15:30:00,NYSE:XOM,55.64,58.3,54.595,57.04,113215909.0
2021-07-26 15:30:00,NYSE:XOM,57.16,59.33,57.0,57.57,99364940.0
2021-08-02 15:30:00,NYSE:XOM,57.55,59.06,56.81,57.86,90018946.0
2021-08-09 15:30:00,NYSE:XOM,57.13,58.5,56.3,56.77,91737520.0
2021-08-16 15:30:00,NYSE:XOM,56.02,56.2967,52.1,52.74,102945006.0
2021-08-23 15:30:00,NYSE:XOM,53.95,56.2139,53.95,55.77,80483564.0
2021-08-30 15:30:00,NYSE:XOM,56.24,56.34,53.6,54.87,99984438.0
2021-09-07 15:30:00,NYSE:XOM,54.67,55.27,53.3,53.98,67347607.0
2021-09-13 15:30:00,NYSE:XOM,54.65,56.75,54.41,55.16,113175078.0
2021-09-20 15:30:00,NYSE:XOM,53.78,57.82,52.96,57.59,118340455.0
2021-09-27 15:30:00,NYSE:XOM,58.85,60.99,58.81,60.93,149711280.0
2021-10-04 15:30:00,NYSE:XOM,61.32,62.695,59.75,62.18,130573648.0
2021-10-11 15:30:00,NYSE:XOM,63.03,63.07,60.21,62.59,91998866.0
2021-10-18 15:30:00,NYSE:XOM,63.09,63.8725,62.27,63.12,82352589.0
2021-10-25 15:30:00,NYSE:XOM,63.72,65.94,63.58,64.47,105882056.0
2021-11-01 14:30:00,NYSE:XOM,65.065,66.0795,63.66,65.02,89614519.0
2021-11-08 15:30:00,NYSE:XOM,65.55,66.38,63.58,63.82,88132758.0
2021-11-15 15:30:00,NYSE:XOM,63.76,65.37,60.41,60.67,100358510.0
2021-11-22 15:30:00,NYSE:XOM,60.32,63.845,59.54,61.25,84033925.0
2021-11-29 15:30:00,NYSE:XOM,62.57,63.14,59.14,60.89,135827098.0
2021-12-06 15:30:00,NYSE:XOM,61.72,63.35,61.4199,63.01,92078023.0
2021-12-13 15:30:00,NYSE:XOM,62.47,62.72,59.69,60.03,125949443.0
2021-12-20 15:30:00,NYSE:XOM,58.79,61.84,57.96,61.02,69219825.0
2021-12-27 15:30:00,NYSE:XOM,60.93,62.31,60.42,61.19,64129073.0
2022-01-03 15:30:00,NYSE:XOM,61.24,69.18,61.21,68.88,151561423.0
2022-01-10 15:30:00,NYSE:XOM,68.97,72.145,67.95,71.87,122797549.0
2022-01-18 15:30:00,NYSE:XOM,72.82,74.37,71.04,72.17,121189472.0
2022-01-24 15:30:00,NYSE:XOM,70.88,76.01,69.805,75.28,175877280.0
2022-01-31 15:30:00,NYSE:XOM,74.97,82.53,74.265,81.41,188144824.0
2022-02-07 15:30:00,NYSE:XOM,81.14,83.08,77.792,80.21,179941349.0
2022-02-14 15:30:00,NYSE:XOM,79.58,79.84,76.42,77.36,128609632.0
2022-02-22 15:30:00,NYSE:XOM,79.67,79.79,74.03,77.84,135842884.0
2022-02-28 15:30:00,NYSE:XOM,76.51,84.275,76.2,84.09,189569486.0
2022-03-07 15:30:00,NYSE:XOM,84.92,91.505,81.6,84.92,272704432.0
2022-03-14 14:30:00,NYSE:XOM,83.06,83.45,76.25,78.67,198736216.0
2022-03-21 14:30:00,NYSE:XOM,80.12,85.49,79.74,85.2,126217605.0
2022-03-28 15:30:00,NYSE:XOM,83.17,84.4,79.76,83.12,117200176.0
2022-04-04 15:30:00,NYSE:XOM,83.56,87.21,82.05,86.84,118389825.0
2022-04-11 15:30:00,NYSE:XOM,85.78,88.46,83.5,87.83,88117544.0
2022-04-18 15:30:00,NYSE:XOM,88.5,89.8,85.0,85.13,112706796.0
2022-04-25 15:30:00,NYSE:XOM,82.37,88.14,79.29,85.25,167752995.0
2022-05-02 15:30:00,NYSE:XOM,85.01,92.05,84.63,91.69,187064429.0
2022-05-09 15:30:00,NYSE:XOM,89.44,89.56,83.4,88.86,168645427.0
2022-05-16 15:30:00,NYSE:XOM,88.98,93.59,88.97,91.86,127855523.0
2022-05-23 15:30:00,NYSE:XOM,92.66,97.93,92.32,97.59,131384131.0
2022-05-31 15:30:00,NYSE:XOM,98.56,99.775,95.705,99.09,110830762.0
2022-06-06 15:30:00,NYSE:XOM,99.18,105.57,98.67,100.46,147698121.0
2022-06-13 15:30:00,NYSE:XOM,97.52,98.67,85.655,86.12,194612793.0
2022-06-21 15:30:00,NYSE:XOM,88.58,92.53,83.52,86.9,128117285.0
2022-06-27 15:30:00,NYSE:XOM,87.81,93.24,84.67,87.55,150278544.0
2022-07-05 15:30:00,NYSE:XOM,86.34,87.3,81.01,86.08,109468233.0
2022-07-11 15:30:00,NYSE:XOM,85.17,86.3126,80.69,84.54,100136744.0
2022-07-18 15:30:00,NYSE:XOM,86.58,89.65,85.21,87.08,91084268.0
2022-07-25 15:30:00,NYSE:XOM,88.16,97.515,87.42,96.93,100903438.0
2022-08-01 15:30:00,NYSE:XOM,94.79,95.35,86.28,88.45,110325969.0
2022-08-08 15:30:00,NYSE:XOM,88.61,94.3,88.22,94.0,85708652.0
2022-08-15 15:30:00,NYSE:XOM,90.53,95.31,89.66,94.08,82370410.0
