datetime,symbol,open,high,low,close,volume
2021-01-04 15:30:00,NYSE:JPM,127.5,138.19,123.77,136.02,89435690.0
2021-01-11 15:30:00,NYSE:JPM,134.58,142.75,134.11,138.64,95245884.0
2021-01-19 15:30:00,NYSE:JPM,139.86,140.7,132.2,133.79,62220776.0
2021-01-25 15:30:00,NYSE:JPM,132.14,133.17,127.35,128.67,71694301.0
2021-02-01 15:30:00,NYSE:JPM,129.4,139.49,128.475,137.98,56405804.0
2021-02-08 15:30:00,NYSE:JPM,138.2,141.61,138.18,141.25,46599912.0
2021-02-16 15:30:00,NYSE:JPM,143.55,148.84,142.4,148.02,45524863.0
2021-02-22 15:30:00,NYSE:JPM,146.87,154.9,146.51,147.17,80741145.0
2021-03-01 15:30:00,NYSE:JPM,149.52,154.98,147.97,150.91,81950323.0
2021-03-08 15:30:00,NYSE:JPM,152.47,157.63,149.82,156.15,72335280.0
2021-03-15 14:30:00,NYSE:JPM,156.35,161.69,151.19,155.14,115178503.0
2021-03-22 14:30:00,NYSE:JPM,152.8,155.45,148.96,155.09,82511638.0
2021-03-29 15:30:00,NYSE:JPM,152.1201,155.87,151.04,153.71,64052838.0
2021-04-05 15:30:00,NYSE:JPM,154.4,157.042,151.86,156.28,67940968.0
2021-04-12 15:30:00,NYSE:JPM,155.58,157.25,149.32,153.3,79794041.0
2021-04-19 15:30:00,NYSE:JPM,153.42,153.88,146.685,150.19,67152775.0
2021-04-26 15:30:00,NYSE:JPM,150.78,155.28,150.11,153.81,57245831.0
2021-05-03 15:30:00,NYSE:JPM,154.85,161.5,152.14,161.24,59517212.0
2021-05-10 15:30:00,NYSE:JPM,161.5,164.45,157.03,164.01,69829069.0
2021-05-17 15:30:00,NYSE:JPM,163.37,165.5,158.64,162.66,54938863.0
2021-05-24 15:30:00,NYSE:JPM,163.36,165.7,161.305,164.24,61109926.0
2021-06-01 15:30:00,NYSE:JPM,165.87,167.44,164.661,166.44,41809418.0
2021-06-07 15:30:00,NYSE:JPM,167.0,167.1,159.06,160.29,55818475.0
2021-06-14 15:30:00,NYSE:JPM,160.15,160.33,147.56,147.92,143042647.0
2021-06-21 15:30:00,NYSE:JPM,149.08,154.495,148.66,154.05,74867390.0
2021-06-28 15:30:00,NYSE:JPM,153.7,157.14,152.1203,156.03,63096276.0
2021-07-06 15:30:00,NYSE:JPM,155.78,156.15,150.04,155.77,58884246.0
2021-07-12 15:30:00,NYSE:JPM,154.35,159.1612,151.02,151.91,82776944.0
2021-07-19 15:30:00,NYSE:JPM,148.55,153.65,145.71,150.64,69494132.0
2021-07-26 15:30:00,NYSE:JPM,150.19,153.87,149.8,151.78,47512783.0
2021-08-02 15:30:00,NYSE:JPM,152.03,157.82,149.52,157.5,53233183.0
2021-08-09 15:30:00,NYSE:JPM,157.52,162.37,155.9,159.98,45170836.0
2021-08-16 15:30:00,NYSE:JPM,158.94,159.03,153.01,154.72,42664312.0
2021-08-23 15:30:00,NYSE:JPM,155.33,163.83,155.24,163.05,46748188.0
2021-08-30 15:30:00,NYSE:JPM,163.21,163.49,158.97,159.49,45785176.0
2021-09-07 15:30:00,NYSE:JPM,159.99,161.3814,157.22,157.36,33359453.0
2021-09-13 15:30:00,NYSE:JPM,158.53,161.34,156.26,157.68,69918811.0
2021-09-20 15:30:00,NYSE:JPM,153.89,163.59,150.49,163.04,58494483.0
2021-09-27 15:30:00,NYSE:JPM,165.0,169.3,162.79,167.13,58838827.0
2021-10-04 15:30:00,NYSE:JPM,166.97,171.51,165.73,170.22,53491115.0
2021-10-11 15:30:00,NYSE:JPM,170.8,171.29,160.06,166.61,77389023.0
2021-10-18 15:30:00,NYSE:JPM,166.48,172.09,165.91,171.78,46145484.0
2021-10-25 15:30:00,NYSE:JPM,172.71,172.96,167.34,169.89,43374269.0
2021-11-01 14:30:00,NYSE:JPM,172.04,172.33,166.4901,168.05,40561668.0
2021-11-08 15:30:00,NYSE:JPM,169.05,170.92,165.72,166.86,35331912.0
2021-11-15 15:30:00,NYSE:JPM,167.21,167.785,159.45,160.92,46425385.0
2021-11-22 15:30:00,NYSE:JPM,164.16,169.44,158.82,161.93,50163082.0
2021-11-29 15:30:00,NYSE:JPM,163.31,164.78,157.19,158.29,68937361.0
2021-12-06 15:30:00,NYSE:JPM,161.01,163.39,158.65,159.82,54338736.0
2021-12-13 15:30:00,NYSE:JPM,159.5,161.825,155.18,156.76,86327500.0
2021-12-20 15:30:00,NYSE:JPM,154.51,159.12,151.84,157.26,41767463.0
2021-12-27 15:30:00,NYSE:JPM,157.6,160.24,156.34,158.35,31684977.0
2022-01-03 15:30:00,NYSE:JPM,159.86,168.58,159.51,167.16,78824173.0
2022-01-10 15:30:00,NYSE:JPM,169.07,169.81,156.895,157.89,91126361.0
2022-01-18 15:30:00,NYSE:JPM,155.78,155.78,144.27,145.08,90294702.0
2022-01-24 15:30:00,NYSE:JPM,142.28,150.57,139.57,146.61,99789579.0
2022-01-31 15:30:00,NYSE:JPM,145.64,153.5,144.67,152.56,70141107.0
2022-02-07 15:30:00,NYSE:JPM,153.27,159.03,150.85,153.92,75400445.0
2022-02-14 15:30:00,NYSE:JPM,152.73,156.1,150.3178,152.14,58704656.0
2022-02-22 15:30:00,NYSE:JPM,150.6,153.3,139.78,147.97,67155285.0
2022-02-28 15:30:00,NYSE:JPM,143.55,145.06,132.4,134.4,125222852.0
2022-03-07 15:30:00,NYSE:JPM,132.17,135.24,127.27,128.89,99970106.0
2022-03-14 14:30:00,NYSE:JPM,129.46,140.85,129.23,140.1,91945371.0
