datetime,symbol,open,high,low,close,volume
2021-01-04 15:30:00,NYSE:NEM,61.9,65.78,61.66,62.79,39060966.0
2021-01-11 15:30:00,NYSE:NEM,61.63,63.675,61.4129,61.86,27154031.0
2021-01-19 15:30:00,NYSE:NEM,62.4,64.05,60.39,61.75,21330881.0
2021-01-25 15:30:00,NYSE:NEM,62.03,62.43,58.64,59.6,30794846.0
2021-02-01 15:30:00,NYSE:NEM,61.11,61.21,56.6,59.3,42003543.0
2021-02-08 15:30:00,NYSE:NEM,59.97,60.92,57.55,58.94,24315012.0
2021-02-16 15:30:00,NYSE:NEM,58.53,58.64,56.01,56.67,32571610.0
2021-02-22 15:30:00,NYSE:NEM,57.14,57.7,54.18,54.38,41120197.0
2021-03-01 15:30:00,NYSE:NEM,54.99,57.39,54.28,56.74,39473113.0
2021-03-08 15:30:00,NYSE:NEM,56.86,59.02,55.625,58.99,32674397.0
2021-03-15 14:30:00,NYSE:NEM,59.57,63.63,59.375,61.93,67064211.0
2021-03-22 14:30:00,NYSE:NEM,61.22,61.62,59.255,61.5,30540514.0
2021-03-29 15:30:00,NYSE:NEM,61.23,62.21,59.45,61.81,26243224.0
2021-04-05 15:30:00,NYSE:NEM,62.0,63.43,60.82,61.51,29899551.0
2021-04-12 15:30:00,NYSE:NEM,61.25,65.87,60.43,65.41,29576511.0
2021-04-19 15:30:00,NYSE:NEM,65.2,66.99,64.125,65.72,26094304.0
2021-04-26 15:30:00,NYSE:NEM,65.73,65.81,60.85,62.41,27607805.0
2021-05-03 15:30:00,NYSE:NEM,63.48,67.96,63.14,67.33,34002985.0
2021-05-10 15:30:00,NYSE:NEM,68.5,70.92,67.02,70.75,32980041.0
2021-05-17 15:30:00,NYSE:NEM,71.25,75.31,70.7102,73.53,50883198.0
2021-05-24 15:30:00,NYSE:NEM,73.85,74.51,72.75,73.48,32987071.0
2021-06-01 15:30:00,NYSE:NEM,73.6,74.23,70.42,71.45,24824702.0
2021-06-07 15:30:00,NYSE:NEM,70.93,71.72,69.89,70.31,25092921.0
2021-06-14 15:30:00,NYSE:NEM,69.39,70.181,62.535,62.62,57250112.0
2021-06-21 15:30:00,NYSE:NEM,63.24,63.88,62.265,62.68,36501338.0
2021-06-28 15:30:00,NYSE:NEM,62.74,64.11,61.63,63.36,26568866.0
2021-07-06 15:30:00,NYSE:NEM,64.38,64.415,62.24,63.98,19623907.0
2021-07-12 15:30:00,NYSE:NEM,63.57,64.71,61.37,61.73,24883635.0
2021-07-19 15:30:00,NYSE:NEM,61.04,61.88,59.03,60.11,31929443.0
2021-07-26 15:30:00,NYSE:NEM,60.11,63.45,59.86,62.82,23844764.0
2021-08-02 15:30:00,NYSE:NEM,62.56,63.46,59.16,59.82,23798701.0
2021-08-09 15:30:00,NYSE:NEM,59.16,59.9,57.96,58.84,28450932.0
2021-08-16 15:30:00,NYSE:NEM,58.84,59.2699,56.15,56.35,26658404.0
2021-08-23 15:30:00,NYSE:NEM,57.16,58.245,56.33,58.19,20558246.0
2021-08-30 15:30:00,NYSE:NEM,58.43,60.13,57.27,59.67,29314939.0
2021-09-07 15:30:00,NYSE:NEM,59.12,59.37,56.92,56.99,18997371.0
2021-09-13 15:30:00,NYSE:NEM,57.03,57.8901,54.54,55.22,32226490.0
2021-09-20 15:30:00,NYSE:NEM,54.82,55.64,53.52,53.87,32924517.0
2021-09-27 15:30:00,NYSE:NEM,53.87,55.1,53.26,53.56,31093149.0
2021-10-04 15:30:00,NYSE:NEM,53.67,55.75,53.0325,54.31,29334385.0
2021-10-11 15:30:00,NYSE:NEM,54.65,57.94,54.01,57.03,34065240.0
2021-10-18 15:30:00,NYSE:NEM,56.8,59.26,56.17,57.61,25536388.0
2021-10-25 15:30:00,NYSE:NEM,58.38,58.6,53.99,54.0,35307813.0
2021-11-01 14:30:00,NYSE:NEM,53.78,56.415,53.54,56.36,32195461.0
2021-11-08 15:30:00,NYSE:NEM,56.83,59.38,55.676,58.73,29473379.0
2021-11-15 15:30:00,NYSE:NEM,58.8,59.47,56.35,56.55,22322813.0
2021-11-22 15:30:00,NYSE:NEM,55.56,56.505,54.61,55.94,19991598.0
2021-11-29 15:30:00,NYSE:NEM,55.67,56.52,52.6,54.67,40233292.0
2021-12-06 15:30:00,NYSE:NEM,54.8,56.765,54.79,56.1,29042494.0
2021-12-13 15:30:00,NYSE:NEM,56.5,60.57,53.16,59.24,64477209.0
2021-12-20 15:30:00,NYSE:NEM,58.7,59.715,57.155,59.53,22580264.0
2021-12-27 15:30:00,NYSE:NEM,59.28,62.175,59.0903,62.02,24419088.0
2022-01-03 15:30:00,NYSE:NEM,61.165,61.75,57.87,59.43,35738362.0
2022-01-10 15:30:00,NYSE:NEM,59.21,61.87,58.93,61.22,24161591.0
2022-01-18 15:30:00,NYSE:NEM,60.92,65.49,60.35,63.09,40811864.0
2022-01-24 15:30:00,NYSE:NEM,62.01,63.92,58.941,59.86,37030384.0
2022-01-31 15:30:00,NYSE:NEM,60.0,62.66,59.84,60.93,31484543.0
2022-02-07 15:30:00,NYSE:NEM,61.45,64.275,60.31,63.86,39267014.0
2022-02-14 15:30:00,NYSE:NEM,64.17,68.11,62.26,67.67,42526656.0
2022-02-22 15:30:00,NYSE:NEM,68.0,70.37,65.42,67.9,41761117.0
2022-02-28 15:30:00,NYSE:NEM,68.29,74.67,65.69,74.28,56020826.0
2022-03-07 15:30:00,NYSE:NEM,74.42,80.75,72.8,76.89,60166145.0
2022-03-14 14:30:00,NYSE:NEM,74.66,74.86,70.91,73.96,62800924.0
2022-03-21 14:30:00,NYSE:NEM,74.79,80.22,74.66,78.95,32462385.0
2022-03-28 15:30:00,NYSE:NEM,77.86,83.02,75.13,82.78,31359936.0
2022-04-04 15:30:00,NYSE:NEM,83.51,83.72,79.16,82.12,31815504.0
